0.0, 0.0
-0.03225250932614472, 1.1348704952970252
-0.06568456436898487, 2.269706854931815
-0.10002731070576375, 3.4045160200461853
-0.1350923011866371, 4.53930309782603
-0.17074525233874738, 5.674071855118746
-0.20688919558210728, 6.808825079754115
-0.24345346621998942, 7.94356483827421
-0.28038639706278445, 9.078292657653334
-0.3173193279055795, 10.213020477032456
-0.3542522587483745, 11.347748296411567
-0.39118518959116955, 12.48247611579069
-0.4281181204339646, 13.617203935169812
-0.4650510512767596, 14.751931754548934
-0.8463820424668711, 15.821304440104122
-1.5357577199203207, 16.72337563507109
-2.467457928533486, 17.372148312303818
-3.55266102254368, 17.70577311684357
-4.6791801674770115, 17.846932181562135
-5.804216637971035, 17.99945826297741
-6.929317150959287, 18.151511217986798
-8.05441766394756, 18.303564172996186
-9.17951817693579, 18.455617128005553
-10.304618689924064, 18.607670083014945
-11.429719202912317, 18.759723038024312
-12.554819715900567, 18.9117759930337
-13.679920228888841, 19.063828948043092
-14.805020741877094, 19.21588190305246
-15.930121254865345, 19.367934858061847
-17.05522176785362, 19.519987813071214
-18.18032228084187, 19.672040768080606
-19.30542279383012, 19.824093723089995
-20.430523306818397, 19.97614667809936
-21.555623819806648, 20.12819963310875
-22.6807243327949, 20.280252588118117
-23.805824845783174, 20.43230554312751
-24.930925358771425, 20.584358498136897
-26.056025871759676, 20.736411453146264
-27.18112638474795, 20.888464408155656
-28.306226897736202, 21.040517363165023
-29.431327410724453, 21.19257031817441
-30.556427923712704, 21.3446232731838
-31.681528436700958, 21.496676228193166
-32.806628949689234, 21.64872918320256
-33.9317294626775, 21.800782138211925
-35.05682997566576, 21.952835093221314
-36.18193048865401, 22.104888048230706
-37.30703100164228, 22.256941003240073
-38.432131514630555, 22.40899395824946
-39.55723202761881, 22.561046913258828
-40.682332540607064, 22.713099868268216
-41.80743305359533, 22.865152823277608
-42.93253356658361, 23.017205778286975
-44.05763407957186, 23.169258733296363
-45.18273459256011, 23.32131168830573
-46.307835105548385, 23.473364643315122
-47.43293561853666, 23.62541759832451
-48.558036131524915, 23.777470553333877
-49.68313664451316, 23.929523508343266
-50.80823715750144, 24.081576463352658
-51.93333767048971, 24.233629418362025
-53.05843818347796, 24.385682373371413
-54.18353869646623, 24.53773532838078
-55.30863920945449, 24.689788283390172
-56.43373972244274, 24.84184123839956
-57.558840235431006, 24.993894193408927
-58.68394074841927, 25.145947148418315
-59.80904126140753, 25.298000103427707
-60.93414177439579, 25.450053058437074
-62.059242287384045, 25.602106013446463
-63.14919353478939, 25.919875652860096
-64.17474493657828, 26.40692348186907
-65.17656911076897, 26.941076633559362
-66.156673418855, 27.514109626261156
-67.11680440320511, 28.120013709713646
-68.05837346879564, 28.754378715192765
-68.98244741205158, 29.413968445895843
-69.88976132373458, 30.096429236798908
-70.78073418897239, 30.800090106013215
-71.65547799104971, 31.52382662311103
-72.51379563386352, 32.266970007316274
-73.2396843086019, 33.13992871042891
-73.8488680417801, 34.09798217693516
-74.360001857342, 35.11174422398695
-74.7900558992035, 36.162470061935245
-75.15298336766416, 37.238227896250315
-75.82678059739241, 38.15199403627963
-76.71156748358007, 38.86341756097071
-77.68843267655798, 39.44195507937533
-78.70694619773813, 39.94355399546941
-79.74588169987044, 40.401357761140495
-80.79562477604613, 40.83380514461591
-81.85145932836326, 41.25115950674332
-82.91091007088858, 41.65924698464006
-83.97260454348253, 42.061460997718896
-85.03574664919836, 42.45983284475082
-86.09985662190265, 42.85561211586645
-87.1646355345665, 43.24958817173778
-88.22989152590856, 43.64227244486744
-89.29549811652385, 44.03400431680383
-90.36136989032124, 44.425014070231455
-91.42744789976595, 44.81546117706149
-92.49369068150311, 45.205458094801784
-93.56006859724545, 45.59508536062202
-94.6264465129878, 45.98471262644227
-95.69282442873013, 46.374339892262505
-96.75920234447247, 46.76396715808275
-97.82558026021479, 47.15359442390299
-98.89195817595714, 47.543221689723225
-99.95833609169948, 47.93284895554347
-101.0247140074418, 48.32247622136371
-102.09109192318415, 48.71210348718395
-103.22549857296265, 48.75785081925759
-104.31978772619159, 48.455356993570234
-105.26963766797661, 47.83345961172612
-106.01645159629098, 46.978333760211164
-106.55433155971014, 45.97850556976756
-106.90860953512464, 44.899868289867726
-107.11362892594468, 43.78320436780283
-107.20103429685547, 42.651245196017264
-107.1962208749796, 41.515926696025566
-107.11843874978075, 40.38326557880954
-106.98196296591851, 39.25616947559885
-106.79731659886411, 38.135956556289706
-106.57226251618113, 37.02315741658782
-106.31253930639582, 35.91793566519474
-106.0223877115167, 34.8203094458274
-105.70492115584871, 33.730269881643686
-105.36238412462228, 32.647846836946236
-104.99633032811228, 31.573148793999223
-104.60774280676483, 30.506391556523624
-104.18731435959458, 29.451777320765576
-103.74459260579715, 28.40632588039731
-103.28577268949925, 27.367838735622797
-102.81497611165378, 26.334726037151555
-102.33500919134852, 25.30584167976914
-101.8478230500898, 24.28035597571524
-101.35479903457266, 23.25766414257247
-100.85692972440494, 22.237322329528126
-100.35493602745349, 21.219003325642518
-99.84934424938365, 20.202465958202595
-99.34053751508483, 19.18753395428031
-98.82879035665535, 18.17408138445136
-98.31429195319231, 17.16202276051323
-97.79716146613958, 16.151306517043224
-97.27745762647253, 15.14191106208574
-96.95036862886758, 14.054720162059745
